dzr_sng_id,sng_id,art_name_lower,track_id
63416983,SOEHFED12AC3DF44BE,king britt,TRHCOJY12903CE7D0D
3894241,SOZMGBT12A6D4F837D,dr sapo,TRTJXHG128F146F0E4
3287763,SOODBCP12A6D4F7EC4,roudoudou,TRUPNOD128F1469A00
12690359,SOIXUKG12A670208F5,danza invisible,TRVTTBN128E0787E3C
101691141,SOJNIWB12AB0186AB7,syncopix,TRVSPPQ128F932BBAA
3029352,SOFFMFZ12AB018645F,one t,TRTULWQ128F933B847
95928264,SOBFTBD12AB018582F,tommy ridgley,TRPIVXN128F933E340
30313581,SOCQCVQ12AB0180A2E,john doe,TRJKTQB128F9315501
62457547,SOGODPY12A67AD9FCD,bata illic,TRHEWSG128EF33F78A
74780662,SOVXDSF12A8C13DD0F,boom bip,TRRJELJ128F429DB3A
80295886,SOAPRKF12A8AE47833,rick james,TRKAYKE128F425FBF8
76199867,SOVLULJ12AB017C4E9,pelle carlberg,TRKYEGG12903CB645F
130054340,SOGTHDG12A67ADBA40,the hold steady,TRKWQLI128EF340E55
4643610,SOYLOOH12AB0189394,magnatiz,TRUKFUL12903CD2C4C
1692279,SORFMTL12A8C14059F,joelho de porco,TRIQMQL128F429E3F2
11124411,SOOYSGY12A8C13D7E9,tim finn,TRKRCTR128F4289187
3350838,SOPFWTL12A6D4FA928,marco parente,TROXKCW128F1496C8A
75174023,SOVGVNG12AB0180098,the hollywood flames,TRFNMSL128F9311F19
11168908,SOOESLO12A58A803BA,park-like setting,TRJTAFV128F9330E78
2159298,SOBUZGV12AB017ED0C,merche,TRAHFWB128F93030C5
11157069,SOIIRVG12AB01853AA,park-like setting,TRDIIEY128F934D542
115354738,SOWMSLO12AB018331F,atomic rooster,TRTPQBC128F92FD8F1
90723177,SOKGESL12A8C141368,dale hawkins,TRKGEZN128F42AD10E
3621304,SOSPJOK12AB0189F80,estudiantina invasora,TRQBQLV12903CF3282
3440696,SOIQTPI12A8C144FD6,divinyls,TROQXZS128F145C0F8
65459549,SOAVFTM12A8C1326A8,mia doi todd,TRPKDUU128F423CB89
108661176,SOUBGIJ12AB018B18C,orphaned land,TRQERZQ12903CAEB88
95085094,SOWKIFW12AB018D7FF,evolution,TRTPKHS12903CDEE27
63841079,SOCFBSF12A8C136119,out of order,TRDCJPY128F4231B1C
13340767,SOAJNHU12AB017B5D2,kristian meurman,TRPIUIY128F92E4D47
105229508,SOACDGI12AB0187B24,arthur lyman,TRBDXJS12903CD9199
95662622,SOOBAFG12AB018A338,mark medlock,TRNECZM12903CCDF7E
10964358,SOVOGIQ12AF72A4C97,messy marv,TROXUMB128F4216E37
116960658,SOWQAMU12A58A8113A,langhorne slim,TREFKIS12903CF8ACE
15750685,SOWEAHG12A58A7BDF2,mark medlock,TRWVSKI128F92EB494
126808415,SOXKKLK12A6D4F79CA,duke pearson,TRIKGEQ128F145CDAF
115970660,SOIXQRT12AB017C28F,the spongetones,TRRCVXP128F92FD122
1092692,SOKGAKH12A8C13B4ED,adrian weyermann,TRXVKAI128F429B7F6
72184265,SOQLCSY12A8C13B03F,vulgaires machins,TRWFXQH128F425A933
88645825,SOTOCJA12A6D4FBFC0,steve miller band,TRWJALG128F424BFDD
13358236,SOAGHOE12A8C144058,udo,TRATCUX128F92D50F7
11085329,SOAYVUD12AC9071121,joelho de porco,TRUGKBK12903CFA654
95883440,SONDPRS12A8C143851,mauro bisi,TRJWVJB128F92E57C9
5649649,SOLFASV12AC95F0781,dog eat dog,TRIENIS12903CE6B9A
12031051,SOOBMBK12A8C13812D,pastor troy,TRHLKCS128F425D6D4
4882119,SOZWMKJ12AB018570C,rebeca,TRZFBIS128F933F644
87746063,SOAXPMG12AB01879FB,koop,TRVCUJF12903CBB9C6
8485904,SOWRSPK12A8C140828,sue keller,TRHPHKT128F42961A7
64586559,SOBHCQO12A6D4FB42C,7 seconds,TRDXXWS128F4218B32
66076195,SOWIHNZ12AB0187151,tommy ridgley,TRPJTYE128F933E34B
3178277,SOOBFLR12A8C13863A,the undecided,TRPBFIL128F4277CB0
13165943,SOLTFKE12A8C1396F6,charlotte martin,TRCOEUP128F428ED65
61463868,SOMXUHI12A8C146A87,skid row,TRKSTMP128F92EBCDF
132891474,SOJQRKI12A6D4F9D58,night ranger,TREXQKJ128EF34943D
138548549,SOJPPGA12A58A769A7,scritti politti,TRRKZYO128F1458FD8
129703828,SONRYOQ12A8C144696,sergio vega,TRGSTJZ128F92E5149
7910785,SOXISDU12A8C138847,herman brood,TRIQAVT128F42942A5
6119868,SOODJRF12AB018CE99,dallas holm,TRKTLSO12903CAC06B
95660076,SOJMDPI12A6D4F7E46,james,TRBKYTV128F1463AB9
123340860,SOCJXTB12A6D4FCDF9,graeme revell,TRDKDZG128F14AD446
82812762,SORMDRV12A8C14186F,the amalgamation of soundz,TRBRSZR128F429330E
127498679,SOTYKUB12AB017D7AA,karen young,TRVYMLQ128F930DFF4
2952488,SOMQCKK12A8C14018F,tamba trio,TRSZFXK128F42B92A0
30310691,SOWNBOG12AB0185F33,marah,TRTTYMN12903CA1B52
95724138,SODHTJY12AB018A42F,bata illic,TRDCLHG12903CB6801
138548537,SOFXPKL12A6D4F7979,scritti politti,TRQHDXE128F1458FD2
109865172,SOEYKFT12AB0181BC9,sheila walsh,TRXITEX128F9303BA2
788896,SOYLTKB12A6701DAD4,then jerico,TROTUMY128E0786B70
13639438,SOJNSQO12AB0183770,lord kitchener,TRPJDAA12903CB6A06
8870481,SOKESTT12AB018BD9D,neema,TRRZIKT12903CA713B
4733302,SOFXLMM12A8C1375F1,jahn teigen,TRMGPKS128F425EFCE
13557756,SOMVFSX12AB0181157,danza invisible,TRTCLGR128F9308252
668944,SOGUVKX12A8C13B72F,daniel lanois,TRTURDB128F426D3FE
1228683,SOTPBJY12A8C143354,wilton felder,TRNCSVT128F92CAF31
4713626,SOMHKGA12AB018495E,blanc faces,TRYBQQO128F934EB8F
107868430,SOVWIQT12AC3DF5C9B,los visitantes,TRELLPU12903CE99E4
11117331,SOIFIFX12AB0189703,messy marv,TRPPJBT128F9332C51
108553334,SOHCEZT12AC468CA0F,fu manchu,TRJBYWW12903D0A088
10329521,SOJDQBM12A5883936C,terence trent d'arby,TRUPLNE128F426BDC0
82812510,SOOOSYR12A8C142601,the amalgamation of soundz,TRWQDTY128F429366C
68653270,SODLOGY12A6D4FC69E,anthony que,TRSMORM128F9335EB3
111248140,SOWGZXI12AC468DCEF,lelio luttazzi,TRSGVXU12903CECC30
96613002,SOSPZEH12A58A78B2F,the acacia strain,TROREII12903CC71E3
11475742,SOAQJQM12A8C142D7D,overcome,TRKYEDP12903CDCDBA
63164298,SOWUODE12A58A7E9A0,james carr,TRTEWRY128F9303A66
70989599,SOFEGDV12AB0186C6C,scorn,TRNYSUE12903CDD161
9939070,SOHNXOX12AC468DA0C,sfdk,TRRLZLB12903D0F785
111886916,SODALIG12AB018B187,orphaned land,TRRLMQE12903CAEB86
5651596,SOEFIMN12AB018D812,angel romero,TRGDJBZ12903CE5129
97450450,SOAISOW12A8C1330A3,the urge,TRJGRGQ128F42531E9
5543392,SONRKSF12AB018D2EE,25 ta life,TRZABAN12903CD09E7
3431687,SOCEIYN12A6D4F7A98,david axelrod,TRFKPDU128F146148D
80323756,SOQBPRI12AF72A1B26,rick james,TRBGAEE128F145E8B3
7910781,SOCMSKB12A8C138830,herman brood,TRCNEVL128F429429A
130927820,SOPMQPA12A58A78370,marty haugen,TREARCM12903CF0C08
109792744,SOAICVV12A8C1350D2,marky ramone,TRYGULP128F4251721
11739841,SOJGUUX12AB0180B05,mac dre,TRJLCZD128F9326B90
2161458,SOEFEUP12AB017D1EB,manuel carrasco,TRYIJEE128F930F5A5
96613012,SOWRHPI12AF72A0BC0,the acacia strain,TRIWBDR12903CC71F4
129449350,SOFVMUW12A6D4F6F2C,ulrich schnauss,TRLZKHR128F4272011
7199378,SOAGRZO12AB0186024,toni fisher,TRXOVRK128F933AF52
127956513,SOKXZLU12AB018BAFA,wanda jackson,TRVCVHT12903CBF0F3
131945288,SOFWHLZ12AB017D87B,tim finn,TRTIWTY128F92E1C0B
69712381,SOULOND12A8C1441A1,the replacements,TRBZMOD128F92CEAA1
64312683,SOKSRZK12A8C13C01E,eths,TRKNMKF128F42850C5
115658988,SOGIJEA12A8C132F4A,sheavy,TRSSWVW128F4285B60
15502096,SOFYHIT12AB0181973,michael klostermann,TREAVYR128F92E1F8C
1640339,SOYLSNW12AF72A962C,mc5,TRXLVSW128F92CC39E
3213314,SOBDYPE12A6D4FA175,victor jara,TRUJKLF128F1499936
129506048,SODITJT12A8C142D0C,howling bells,TRSIHYE128F92D1698
69454082,SOWFEJF12AB018CF2C,mercromina,TRIYQBJ12903CC43BC
11164480,SOVUTXP12AAF3B5489,detroit's most wanted,TRAQKZP128F92DA8FE
4232222,SOPDKYX12A8C1457E5,manuel carrasco,TROELRP128F92CDA40
89378739,SOGZVDF12AC46891CD,dom dummaste,TRKDXML12903D08963
7910787,SOCPNNP12A8C138850,herman brood,TRYDFUH128F42942A9
94454810,SOMIZFD12AB0185EFC,necro facility,TRJEMRV12903CC7B69
6082066,SOTICNE12AB018F36E,melocos,TRFPCYL12903CE1314
6251630,SOLQSJX12A58A76A4D,phil the agony,TRSJWZJ128F9334193
2048556,SOPDJGM12A58A7A91F,enuff z'nuff,TRLOIAC128F4276E16
88485737,SORAHTL12A6D4FE157,billy talent,TRPOYEF128F4223199
4641853,SOTMBUM12AB018C308,magnatiz,TREZPSZ12903CC2F45
114911746,SOIDSCQ12A58A786FB,the diplomats,TROXIPA12903CD38C9
2507104,SOLSEYX12A6D4FB873,slick rick,TRUMUIK128F1491194
98981508,SODURUZ12AC4689BC6,sfdk,TRYZYCT12903D0D218
9902220,SOFXKMT12AC960D935,helen love,TRGWLEB12903CF2B2A
95085078,SOBKZEU12AB018E1CF,evolution,TRZJWZG12903CDEE03
136529402,SOJGOFX12A8C13BDC5,goldfinger,TRCPFFZ128F4290163
71991736,SODNEAN12A6D4FA8B8,the pastels,TRNBZTZ128F42619FE
2454277,SOJIUFW12AB0185E02,the sutherland brothers,TROLRRB128F9327423
82721982,SORAIKD12AB018A306,yuridia,TRAMYHK128F9348112
2168707,SOIHOTH12A8C13FF32,donell jones,TRLJBZO128F42B8210
1490986,SOOJOQP12A8C134A8B,la gran orquesta republicana,TRCUBYK128F426682A
94422476,SOHKSTJ12A8C133DB2,3lw,TRNNBMX128F4265712
61568812,SONAXHH12AB0189E98,stormwitch,TRRLTQI12903CAD172
7494979,SORFIQE12AF72A1F59,bebo norman,TRNNEAH128F4248147
117362330,SOKBPOE12AB018A94E,marah,TRLOZUE12903CD94F7
92182848,SOXCFTG12A81C20B40,robert michaels,TRJJMTC128F423626F
5649652,SOGAMYI12AC39266A8,dog eat dog,TRMEKAO12903CE6BA2
69876706,SOUHVMR12AC960DA22,uzeb,TRAEAQG12903CFAFA4
64033617,SOZEMKU12A8C1379FF,johnny ventura,TRWBMTK128F4255E41
3311197,SODQGKX12A6D4FB62C,pax217,TRAVCJB128F14B0E00
62293728,SOPLVNR12AF72AAA37,infected mushroom,TRVBZPY128F92FA054
1079692,SOLKAFA12A8C130879,karla bonoff,TRLIDXB128F4267B6E
3761631,SOWDAJD12A8C132137,am i blood,TRFWDAJ128F424D453
3395053,SOOPGMK12AB017FF70,benjamin,TRJBZPS128F931F573
13205472,SOAHHYT12AB018403C,echobelly,TRFVLHQ128F932E729
10710787,SOHVPVP12A8C146F9B,daniel johnston,TROQQQE12903CF5EA5
119096460,SOVDFMT12AB0185EF9,bodeans,TRHVXLA128F9308797
3382217,SOAQZWC12A8C13B1B8,angel romero,TRMGMYZ128F428075A
85196158,SOIYZZP12A6701DE57,drag-on,TRYUFJG128E07924E3
8485900,SOMOXOF12A8C140803,sue keller,TREYOTD128F429619D
111841476,SOXGNDZ12A8C142D89,overcome,TRQLNLH12903CDCDBF
4103638,SOGZHNP12AB0185F20,nelson ned,TRFVUYN128F931EAFC
12059161,SOUFKIQ12A6701E5DA,red,TRWFHQC128E078964B
10730829,SOBRWQN12AB0183872,roger chapman,TROMFST128F9323DEC
78545650,SOYKRVK12AB018AE29,scanners,TRFKDZL12903CABEFB
6555555,SOUHSRL12A58A7A4A4,penta,TRJXJEF12903CE56B4
3523623,SOJUFOP12A58A7B919,klaus lage band,TRCIHJY128EF34E5B0
13340548,SOIXSNC12AB017DD84,gemelli diversi,TRAEJOZ128F92E4DAC
134798888,SOEMWXU12AB017C64B,4lyn,TRDHJPK128F9301898
71966867,SOHUKYL12A81C22ED5,kristin hersh,TRKOTFL128F4221722
2048504,SOWKNSC12A58A772E4,enuff z'nuff,TRJSMKG128F4276DD6
2271687,SOIBOJM12AB017B6FD,static-x,TRFVXJU128F92DEA24
82812770,SOKQWXQ12A8C140EF4,the amalgamation of soundz,TRMVBHT128F4293AC1
13205474,SORLYAB12AB0184043,echobelly,TRJWUFU128F932E72B
61568885,SOBNMAF12AB018BF87,stormwitch,TRYWRCT12903CA9268
94796204,SOJQPGT12A8C13D67E,hieroglyphics,TRZUYJG128F4278C04
12045949,SORRJSY12AC468A4A7,nathan moore,TRHHEAB12903D02FFB
63363096,SONYFJZ12A8C1458D4,justin rutledge,TRKUSEA128F92FF39E
129449358,SODXPZK12A6D4F6F25,ulrich schnauss,TRLJJVH128F427201D
131310090,SOHSODK12AB017B80B,the revolutionaries,TRDWYXZ12903D01923
26967321,SOZFBLM12AB018B361,paradigm,TRSIPXR12903CB01C0
73613618,SOXYEUA12A8AE48A5D,mark stewart,TRSZNRN128F4237443
3433545,SOOQSGX12A6D4F469F,david mccallum,TRNWVVC128F1461562
14635976,SOFFZNS12A6D4F86D4,talking heads,TRUWBTI128F1476A7E
67799724,SOERTON12A58A79758,the pilgrim travelers,TRDFOZD128F930A8AC
93858396,SOGJGBJ12A67ADA5C1,howard jones,TRJGVVY128E0799B21
64485249,SOZAXDQ12A6D4F6E0C,snog,TRBBFYF128F93376D3
2467168,SOVNSCF12A8C133D42,ned's atomic dustbin,TRBHRJR128F4273FC3
77509784,SOLBZQF12AB0187F9F,victor young,TRUWZZA12903CAA39C
2086388,SORXQYC12A81C22E85,joe d'urso & stone caravan,TRKZEPY128F422B5BF
15531553,SOFPMGW12A8C13E19B,xl5,TRRRGMN128F42A3EB8
12000509,SOYQQSD12A8C13B35C,sean kingston,TRBNKEI128F422EC4B
289014,SOWGNOD12A8C133760,carnival in coal,TRTYYQF128F424CE82
63773205,SOMHDMN12A8C134DF9,free diamonds,TROSQNU128F4236D75
80273970,SOYWXHM12AB01844BA,submersed,TRZBLJI128F9326C10
2058256,SOQFTNO12A8C13FA03,mojo nixon,TRXAKFR128F428F9C6
95419940,SOABHYE12AB01811C2,root,TRYFHIL128F92FBF06
98508058,SOIBGHB12A58A7F02A,sheavy,TRLECZJ128F4285B07
65230999,SOCJUZL12A8C139540,mia doi todd,TRBXKIE128F425BA78
10912956,SOZSTFR12AB01873A9,the shakin' apostles,TRIPAPU12903CD7D33
109792746,SOAANJE12A8C1350D0,marky ramone,TRWQPGX128F4251720
6199550,SOPBIXX12A6310E48D,gerald albright,TRFJZVE128E0783577
17945321,SOGAECZ12A6D4FB0D6,zachary richard,TREDLGI128F14A3115
65441582,SOHZPWC12A6D4FA42A,los suaves,TRKMGTE128F42154A8
5649661,SOOZEAG12AC9097E18,dog eat dog,TRMFXOT12903CE6BC1
12009113,SOVDAYV12A58A779C3,mabulu,TRGSXSV12903CF0B49
13349307,SOBTHEM12A8C142C18,syria,TRZBZQI128F92EBB93
65993954,SOZLFVQ12A8C13B8C3,chuck loeb,TRRNJEH12903CE6FF1
8478509,SOVDNFP12A8C135E71,don francisco,TRMZDYU128F42645F4
17968518,SOPTLNG12A6701EB7F,bloodhound gang,TRJOHMN128E0792A32
2996666,SOGQEPI12AB0182F2B,st vincent,TRDPQNL128F9330FC8
5543396,SOQDFMC12A8C1377DE,25 ta life,TRKVVCT128F4258CA8
77508295,SOZPBAI12AC3DF5119,victor young,TRARJAV12903CEE00D
3436219,SOIYNPN12A6D4F8724,dennis bovell,TRPCTZZ128F1476ADC
135828420,SOSYZUJ12AB017F179,boney m,TRPDCJR12903CED871
3440693,SONGLWN12A58A7E473,divinyls,TRDGDLO128F145C0F5
129464050,SODXDCN12A58A7C719,ulrich schnauss,TRUMUJP128F92CD1DC
98330238,SOFPANQ12AF72A33F0,fu manchu,TRABGLR12903CEEFEA
11910606,SOYAWZP12AB018D1D4,laughin'nose,TRLOPUJ12903CEA82F
58702781,SOVAFNP12A6D4F6FB3,glass tiger,TRDFIKD128F146535A
92182806,SOASNZK12AB018C3D8,robert michaels,TRBLRSP12903CCE0E4
941659,SOQOSDR12A8C13E7AD,the tyde,TRBQGCW128F4281CE2
4968676,SOVOZQL12AC909732F,breathe,TRVOTSF12903CF73CD
137556941,SOOQVFQ12A8C13F14E,japancakes,TRCTLRN128F428D5E4
12009122,SOXYWHQ12AC90975C4,mabulu,TRXNPAB12903CF0B61
126598043,SOANZUW12A8AE48954,the boswell sisters,TRUTBAS128F4230785
13143276,SOEHDUA12A8AE48998,the zutons,TRRMCQW128F42663B7
79210875,SOGUOUC12A6701BE72,gwen mccrae,TRLEOOQ128E0784227
128555993,SOZIWWJ12A8C13796A,tamba trio,TRGXZHR128F4255811
62551479,SOYPCQR12A6D4FB4DA,wolfsheim,TRFCLSG128F92D829D
13143273,SOQMUIX12A8AE48233,the zutons,TRZBVBS128F425C3D4
11840220,SOXQVDB12A8C13A2F0,ayria,TRZPJYA128F4269763
88757025,SOXRPCB12A58A7EB82,victor jara,TRWOWPM128F423A6B2
30379851,SOWWXYF12A8C138B8F,dmz,TRMNTWS128F932E77C
74833798,SOIDPQX12A8C13F3E4,sheila walsh,TRWOXVF128F42B84DC
3883281,SONJAYB12A81C2227B,robin holcomb,TRZDLUL128F4238890
134839712,SOGSGQX12AB017B291,our brother the native,TRZMNZG128F92E0636
4220969,SOWLLSQ12AF729DDDB,breathe,TRRSVNM12903CFE1C0
68326773,SOJKWAI12AB01811BA,king britt,TRIVDGJ128F92FBF47
73459197,SOZLCGK12A58A7A607,the fine arts showcase,TRYNKEE12903CB520C
70982132,SOQFAHK12AB0190020,ultraviolence,TRQETNS12903CDD317
3473147,SOAHOCO12A6D4F81B4,ghoti hook,TROVQAC128F145C491
66856708,SOUZLFR12AB01893B8,estudiantina invasora,TRXZFED12903CC2A07
2507101,SOVWTBL12AF729D58B,slick rick,TRGQKXQ128F1491191
20350111,SOREZMI12A6701DE5F,drag-on,TRUPQGR128F148C857
17914763,SOJVONE12AB01895E6,snow patrol,TRVHBPI128F9319F0D
125367528,SOCMNOB12A6D4FBFB4,alexis hk,TRWCLLM128F425E477
118646310,SOPVVJD12A58A7CA8D,maximilian hecker,TRBDUSM128F9339A13
59786361,SOLAEFL12A8C141A60,epic soundtracks,TRHYGQE128F4299F19
108661144,SOCXVOL12AC46886D8,azymuth,TRPPUGY12903CDFE8C
91172139,SOZSPHJ12AC468E56B,los lobos,TRDYIGT12903D08218
137015260,SOLBMOO12A8C144589,howling bells,TRBIDDE128F92D1694
121189952,SORMJGU12A58A7CDBC,sabrina,TRJAQRB128F4293A41
64930784,SOITBPM12AB018BC5A,filteria,TRMKOWO12903CBEE46
4013899,SOEFKOA12AB0182640,jet,TRQCRKT12903C9801F
68617232,SOHSJWZ12AB018625D,enrico rava,TRTMZSY128F933199F
11841228,SODMVXX12AB0181FDF,racetrack babies,TRCTUBK128F933A444
3226324,SOCNQRD12A58A79FB7,yuri,TRWIHSS128F42994FE
41475361,SOJBWZN12AB017E867,nural,TRGGOJT128F931FD74
74782381,SOZRUEG12A8C13CB20,boom bip,TRFABUU128F429DBB6
81525728,SOCHDAK12A8C133645,kake randelin,TRGICCJ128F42550CE
15531559,SOSIGKZ12A8C13E1AF,xl5,TRMLQLG128F42A3EC0
30379781,SOFKBYO12A8C13A20C,dmz,TRQRYCU128F932E76A
5805018,SOTTPJC12AB018A8F3,david holmes,TRFYQYY12903CB0A01
668943,SOPJNUK12A8C13B72A,daniel lanois,TRMXJEX128F426D3FC
73613617,SOYOPWA12A8AE48A5A,mark stewart,TRAYYEU128F4237442
26967261,SOUZVFJ12AB018B33F,paradigm,TRDRVCP12903CB01B2
75063842,SOMTVFA12A8C1346D1,show of hands,TRUUEMD128F4252D9C
100156472,SOJWPJB12A8C145797,mc5,TRMLJJA128F92F6CA9
98580306,SOSSUTV12AB01861AE,svadbas,TRAZNER12903CC94AF
61595842,SOUDGZX12A8C141B5D,benjamin,TRBQIYG128F429A510
113399710,SOBBLBW12A8C13493B,merauder,TRYEAXJ12903CF442A
73067728,SOIYBUB12AB018B47F,nocturnus,TRPNRPX12903CDF3E1
134798874,SOVPDXB12AB017C5FD,4lyn,TRFXXJV128F9301882
63421375,SOBNVSP12A8C13DD68,rose maddox,TRGTBJP128F4290512
11085330,SOVWEMC12AC9071131,joelho de porco,TRYBWVK12903CFA65A
104737660,SOLOHII12AB0184E6A,jimmy lafave,TRAMHGO128F9352366
68772317,SOGQINV12AB018B828,earl wild,TRLYIGA12903CDD62B
668932,SOSWTQI12A8C13B6F3,daniel lanois,TRRZWGG128F426D3EA
3287767,SOHSNVG12A6D4F7EC8,roudoudou,TRUZIJL128F1469A04
1604632,SOUJWOI12A8C1386B8,vitamin x,TRGLOHF128F4277AD2
3350843,SOXJWZI12A6D4FA92D,marco parente,TRSWDFS128F1496C8F
1756295,SOCKMDZ12A6D4F6A79,the mission,TRAMBTT128F145E5B7
11910585,SOEXGMZ12AB018E863,laughin'nose,TRBSAGS12903CEA7FA
11841224,SOZVSLD12AB0186A9D,racetrack babies,TRANWYY128F933A431
11166359,SOPZAII12AB017CE94,iron lung corp,TRHQUDB128F930BC5A
1973179,SORGJXP12A8C141328,dale hawkins,TRCPGXW128F42AD0FA
4729353,SOKIHBX12AB018B830,toad,TRJIIBV12903CD51CB
34975511,SOETDIR12AB017F28C,snog,TRFSKCR128F93056E7
65710700,SOYLKDG12A58A798D3,hannah montana,TRQXKRD128F4296397
90599845,SODPSUQ12A8C13EAD6,onslaught,TRLCMRZ128F4277134
134798878,SOMJLLT12AB017C60F,4lyn,TRKDHIK128F9301888
11880033,SOOEFEP12AB01849E1,salty dog,TRBNNMD128F93280D5
4287602,SOHZWIT12AC468BF82,lovehatehero,TRKPQOH12903CE7CC4
117247698,SOGBZQO12A6D4F692B,danzig,TRKKDRJ128F92E8AB4
65230997,SOEZDQL12A58A7CB74,mia doi todd,TRERWPS128F425BA75
115483768,SOLHTCE12AB017F183,atomic rooster,TRLZXJG128F92FD8DF
3411884,SOUEDPX12A6D4FABB8,cattivi pensieri,TRCWWFL128F149AF09
10858615,SOUDGFT12A8C13F1A9,blood meridian,TRINVKB128F4293563
109330464,SOUJXYL12A6D4FA0C7,madness,TREPLOZ12903CF9CF8
79210879,SOBEYWJ12A8C131AC4,gwen mccrae,TRCTYSP128F4264E5F
2138141,SOUIHVB12A6D4FB1AF,haydamaky,TRPWMOD128F14A3E92
8478511,SOYTTAL12A6D4FBAE3,don francisco,TRGAREQ128F14AE5D2
11475739,SOTGQWJ12A8C141C4B,overcome,TRIACJH12903CDCDB4
71196721,SOEUFLJ12AB01805B9,carolyn arends,TRKKVMG128F9309672
133234808,SOPUDRT12A6D4F7286,meredith brooks,TRZSXBL128EF352EA6
93557868,SOKCBIU12A6D4FE918,kraftwerk,TRWXYFP128F42284FB
78232398,SOGXVJR12AB017EDBD,phunk junkeez,TRIMYSC128F93029EF
2796574,SOHLKKA12AF72ACD17,dee dee sharp,TRHRRLE128F9321315
4729352,SOVHJMQ12AB018B82B,toad,TRVCJKG12903CD51C9
62667686,SOKBHVG12A8C1387A4,nikola sarcevic,TRBJBQE128F426FF84
15584977,SOWWEZX12AB01837EA,bob gallion,TRWINUD12903C9FC09
74780671,SOOTVMM12A8C13D58E,boom bip,TRFBLKD128F429DC74
6444644,SORZMHM12AF72A0EF2,bob log iii,TRBEINM128F92D3998
70911296,SOJOILR12AB018AD36,dr sapo,TRBBSDR12903CAE89C
73613612,SOGGZCO12A8AE48A47,mark stewart,TRLXDYK128F423743D
3371909,SONPSJY12A58A758CA,albert collins,TRHBTYZ128F145851B
62921881,SOTFVFH12AB0183EBA,mauro bisi,TRFFMXF128F9315CDB
997819,SOPGTWF12A8C13BC4C,ezkimo,TRNODWA128F4295B2F
82524072,SOTCKYE12AB0186076,ginuwine,TRYRVRI128F93312F9
11494976,SOFTVAR12AB0184E4A,war of ages,TRPUITQ12903CB48EF
62534819,SOYNDHP12A6D4F7986,david axelrod,TRGXWBG128F145F200
100586062,SOMJPFT12A58A7A0D0,paul rodgers,TRWHFKT128F427EF8D
6199551,SOJRDKH12A58A7AEEE,gerald albright,TRZTVMS128E0783578
3881879,SOMMJFG12A6D4F87BF,shocking pinks,TRYBIKJ128F4227985
3475857,SOFLXJS12A8C13BD25,glass tiger,TRXEEXW128F428FDC7
70989201,SOYMRPG12AB018FD0B,ultraviolence,TRRPEMC12903CDCFD4
2483111,SOYUYZE12A58A7B9DD,ned's atomic dustbin,TRZGJYL128F92CF2A4
2008142,SOJWZMJ12A8C1410F1,musafir,TRJTQRF128F4292F5C
6249626,SOUJLZI12AB017E871,nural,TRUIVHO128F9322453
7162531,SODFLPU12AC468D244,my own grave,TRKXMCU12903D10198
4103636,SOOHVTW12AB0185F1B,nelson ned,TRDHATQ128F931EAFA
2224749,SOSBWXK12A6D4FB256,dr ring-ding & the senior allstars,TROPHIH128F14A35E7
583546,SOJAWSL12A8C13F767,sergio rivero,TRRQQSP128F42AE22B
8289873,SOZXBXV12A6D4F6932,the vara-tones,TRNXUJE128EF35B4D7
11086460,SOBKBPA12AC3DF6BD4,dominique paris,TRVJYIW12903CE4123
4531075,SOLTZWY12AB017D5F0,20th century steel band,TRWZISC128F9323A47
137231760,SOHZOBV12AC907190A,kate miller-heidke,TRAGNIA12903CF5349
2879473,SOVFIEI12AAF3B29E0,ohm guru,TRNTUMI128F92F27BF
14931692,SOKYCRM12A6701FCB1,cece winans,TRJWLNR128E0791169
2235209,SOXBZJL12A6D4F851B,boy kill boy,TRCIQEH128F1471812
2616055,SOCSGKQ12A8C131DBC,ultimate spinach,TRUGIYK128F4265DE6
114978148,SOXWQMA12AB018AC4D,warren smith,TRANELI12903CC0874
95448566,SOATVVR12A6310DBD0,vanessa carlton,TRZCMAQ128E0783E38
107867662,SOTJWEN12AC3DFB1B1,los visitantes,TRQXJMK12903CE9715
121234614,SOERIQA12AB018791B,jimmy rushing,TRZITJZ128F933EDD5
9890345,SOAJHAQ12A58A79542,efterklang,TRJXQWK128F427AFC5
13068152,SOMRNKQ12AAF3B4BF5,phunk junkeez,TRZLOZQ128F92F972F
3477579,SOXPUEI12A58A7C3C5,grand funk railroad,TRWXDKP128F1462D20
11378909,SOBUWKW12A8C142713,sathima bea benjamin,TRYSUMA128F92E0589
4609361,SOMNGXN12AB018B056,brideshead,TRWNVDC12903CC6F63
10113807,SOLJEVP12A6D4FB2B6,eli,TRQGPRJ128F14B0D7F
136800054,SOWNJPY12AB0181210,manuel carrasco,TREGAAP128F930305C
98330244,SOPGRIW12AC9070F5D,fu manchu,TRZSKMI12903CEEFF4
95174554,SORTGFV12AC468BCFA,marty haugen,TRDKXSC12903CE9C9F
63405769,SODONIS12A8C13E7E0,mavado,TRPRWJV128F42A2194
78287671,SOQHNBP12A67020172,lcd soundsystem,TRWZCMD128F14A66A9
85196172,SOBIZZI12A6701DE5E,drag-on,TRSOKPT128E07924EA
77504484,SOPIRDI12AB017B60F,the kills,TRCYJMH128F9301C69
3309350,SOAAMMI12A6D4FAE27,peter hammill,TRWEXDM128F4229609
